x1,x2,x3,x4,t
-5.587972,-2.207102,28.201169,-58.292381,55.620000
-5.265196,-2.191037,27.576615,-57.362831,55.630000
-4.973161,-2.206361,26.961830,-56.444314,55.640000
-4.711721,-2.248868,26.358622,-55.544461,55.650000
-4.480373,-2.314960,25.768350,-54.669216,55.660000
-4.278347,-2.401639,25.192047,-53.823141,55.670000
-4.104690,-2.506477,24.630510,-53.009681,55.680000
-3.958336,-2.627575,24.084379,-52.231406,55.690000
-3.838160,-2.763516,23.554196,-51.490215,55.700000
-3.743034,-2.913318,23.040451,-50.787509,55.710000
-3.671861,-3.076385,22.543626,-50.124335,55.720000
-3.623608,-3.252457,22.064218,-49.501513,55.730000
-3.597333,-3.441571,21.602771,-48.919729,55.740000
-3.592196,-3.644020,21.159896,-48.379623,55.750000
-3.607479,-3.860314,20.736294,-47.881854,55.760000
-3.642587,-4.091146,20.332770,-47.427160,55.770000
-3.697058,-4.337367,19.950262,-47.016407,55.780000
-3.770560,-4.599948,19.589855,-46.650629,55.790000
-3.862889,-4.879955,19.252808,-46.331074,55.800000
-3.973967,-5.178522,18.940573,-46.059240,55.810000
-4.103832,-5.496812,18.654827,-45.836913,55.820000
-4.252629,-5.835989,18.397495,-45.666212,55.830000
-4.420598,-6.197172,18.170777,-45.549633,55.840000
-4.608062,-6.581389,17.977181,-45.490098,55.850000
-4.815399,-6.989522,17.819548,-45.491013,55.860000
-5.043029,-7.422235,17.701081,-45.556328,55.870000
-5.291381,-7.879895,17.625361,-45.690604,55.880000
-5.560859,-8.362474,17.596364,-45.899085,55.890000
-5.851802,-8.869431,17.618461,-46.187767,55.900000
-6.164436,-9.399583,17.696399,-46.563466,55.910000
-6.498814,-9.950947,17.835260,-47.033869,55.920000
-6.854753,-10.520577,18.040386,-47.607560,55.930000
-7.231750,-11.104373,18.317262,-48.294001,55.940000
-7.628898,-11.696898,18.671338,-49.103453,55.950000
-8.044786,-12.291192,19.107801,-50.046787,55.960000
-8.477394,-12.878617,19.631259,-51.135178,55.970000
-8.923988,-13.448739,20.245350,-52.379619,55.980000
-9.381012,-13.989303,20.952276,-53.790229,55.990000
-9.843996,-14.486308,21.752257,-55.375321,56.000000
-10.307488,-14.924246,22.642947,-57.140217,56.010000
-10.765023,-15.286523,23.618841,-59.085836,56.020000
-11.209143,-15.556110,24.670737,-61.207121,56.030000
-11.631494,-15.716405,25.785332,-63.491433,56.040000
-12.023001,-15.752320,26.945048,-65.917116,56.050000
-12.374138,-15.651497,28.128172,-68.452494,56.060000
-12.675293,-15.405573,29.309392,-71.055576,56.070000
-12.917215,-15.011341,30.460773,-73.674734,56.080000
-13.091514,-14.471640,31.553128,-76.250526,56.090000
-13.191181,-13.795801,32.557723,-78.718661,56.100000
-13.211076,-12.999549,33.448121,-81.013918,56.110000
-13.148326,-12.104268,34.201967,-83.074582,56.120000
-13.002588,-11.135713,34.802479,-84.846857,56.130000
-12.776148,-10.122277,35.239439,-86.288642,56.140000
-12.473824,-9.093044,35.509570,-87.372154,56.150000
-12.102697,-8.075861,35.616268,-88.085087,56.160000
-11.671696,-7.095678,35.568762,-88.430257,56.170000
-11.191085,-6.173305,35.380865,-88.423927,56.180000
-10.671895,-5.324687,35.069519,-88.093195,56.190000
-10.125384,-4.560701,34.653313,-87.472896,56.200000
-9.562533,-3.887382,34.151161,-86.602456,56.210000
-8.993641,-3.306487,33.581225,-85.523032,56.220000
-8.428018,-2.816252,32.960149,-84.275167,56.230000
-7.873784,-2.412233,32.302585,-82.897040,56.240000
-7.337765,-2.088119,31.620995,-81.423309,56.250000
-6.825479,-1.836469,30.925642,-79.884475,56.260000
-6.341179,-1.649327,30.224741,-78.306665,56.270000
-5.887955,-1.518704,29.524684,-76.711719,56.280000
-5.467852,-1.436933,28.830317,-75.117478,56.290000
-5.082018,-1.396907,28.145212,-73.538196,56.300000
-4.730851,-1.392230,27.471931,-71.985002,56.310000
-4.414136,-1.417289,26.812256,-70.466370,56.320000
-4.131185,-1.467270,26.167386,-68.988577,56.330000
-3.880957,-1.538144,25.538095,-67.556108,56.340000
-3.662161,-1.626618,24.924865,-66.172027,56.350000
-3.473349,-1.730080,24.327978,-64.838294,56.360000
-3.312991,-1.846529,23.747596,-63.556029,56.370000
-3.179544,-1.974512,23.183816,-62.325738,56.380000
-3.071491,-2.113052,22.636710,-61.147493,56.390000
-2.987391,-2.261594,22.106359,-60.021085,56.400000
-2.925905,-2.419942,21.592874,-58.946139,56.410000
-2.885816,-2.588214,21.096413,-57.922209,56.420000
-2.866051,-2.766797,20.617201,-56.948855,56.430000
-2.865684,-2.956309,20.155540,-56.025699,56.440000
-2.883947,-3.157569,19.711824,-55.152471,56.450000
-2.920232,-3.371567,19.286554,-54.329050,56.460000
-2.974091,-3.599446,18.880352,-53.555491,56.470000
-3.045232,-3.842474,18.493983,-52.832057,56.480000
-3.133519,-4.102034,18.128368,-52.159240,56.490000
-3.238964,-4.379597,17.784614,-51.537790,56.500000
-3.361721,-4.676713,17.464039,-50.968743,56.510000
-3.502081,-4.994983,17.168197,-50.453451,56.520000
-3.660460,-5.336036,16.898917,-49.993622,56.530000
-3.837391,-5.701503,16.658336,-49.591363,56.540000
-4.033510,-6.092973,16.448942,-49.249235,56.550000
-4.249537,-6.511950,16.273610,-48.970315,56.560000
-4.486265,-6.959788,16.135652,-48.758274,56.570000
-4.744524,-7.437616,16.038857,-48.617462,56.580000
-5.025164,-7.946238,15.987530,-48.553013,56.590000
-5.329005,-8.486017,15.986524,-48.570954,56.600000
-5.656799,-9.056724,16.041259,-48.678331,56.610000
-6.009169,-9.657368,16.157720,-48.883334,56.620000
-6.386539,-10.285983,16.342425,-49.195413,56.630000
-6.789048,-10.939394,16.602351,-49.625373,56.640000
-7.216452,-11.612956,16.944798,-50.185424,56.650000
-7.668004,-12.300266,17.377180,-50.889145,56.660000
-8.142324,-12.992886,17.906725,-51.751318,56.670000
-8.637250,-13.680076,18.540059,-52.787582,56.680000
-9.149685,-14.348597,19.282660,-54.013828,56.690000
-9.675440,-14.982610,20.138195,-55.445267,56.700000
-10.209094,-15.563750,21.107720,-57.095111,56.710000
-10.743884,-16.071427,22.188800,-58.972824,56.720000
-11.271645,-16.483424,23.374608,-61.081966,56.730000
-11.782835,-16.776850,24.653096,-63.417731,56.740000
-12.266660,-16.929454,26.006367,-65.964400,56.750000
-12.711331,-16.921279,27.410430,-68.693061,56.760000
-13.104470,-16.736544,28.835464,-71.560044,56.770000
-13.433655,-16.365553,30.246744,-74.506599,56.780000
-13.687088,-15.806404,31.606268,-77.460246,56.790000
-13.854341,-15.066171,32.875022,-80.338073,56.800000
-13.927105,-14.161313,34.015685,-83.051875,56.810000
-13.899863,-13.117109,34.995451,-85.514661,56.820000
-13.770399,-11.966115,35.788586,-87.647655,56.830000
-13.540060,-10.745777,36.378311,-89.386746,56.840000
-13.213752,-9.495524,36.757757,-90.687364,56.850000
-12.799637,-8.253767,36.929852,-91.527066,56.860000
-12.308596,-7.055196,36.906231,-91.905584,56.870000
-11.753511,-5.928737,36.705409,-91.842586,56.880000
-11.148457,-4.896330,36.350537,-91.373760,56.890000
-10.507903,-3.972551,35.867120,-90.546032,56.900000
-9.845983,-3.164978,35.280958,-89.412689,56.910000
-9.175904,-2.475074,34.616520,-88.029011,56.920000
-8.509506,-1.899387,33.895814,-86.448780,56.930000
-7.856991,-1.430845,33.137759,-84.721793,56.940000
-7.226790,-1.059989,32.357964,-82.892338,56.950000
-6.625561,-0.776051,31.568831,-80.998476,56.960000
-6.058278,-0.567819,30.779846,-79.071947,56.970000
-5.528378,-0.424290,29.997996,-77.138482,56.980000
-5.037953,-0.335112,29.228211,-75.218379,56.990000
-4.587957,-0.290870,28.473795,-73.327199,57.000000
-4.178406,-0.283229,27.736816,-71.476492,57.010000
-3.808576,-0.304986,27.018430,-69.674499,57.020000
-3.477182,-0.350045,26.319151,-67.926795,57.030000
-3.182531,-0.413360,25.639056,-66.236851,57.040000
-2.922660,-0.490839,24.977944,-64.606515,57.050000
-2.695442,-0.579244,24.335450,-63.036414,57.060000
-2.498686,-0.676091,23.711122,-61.526289,57.070000
-2.330201,-0.779539,23.104483,-60.075253,57.080000
-2.187860,-0.888306,22.515059,-58.682009,57.090000
-2.069637,-1.001577,21.942408,-57.345008,57.100000
-1.973643,-1.118933,21.386130,-56.062582,57.110000
-1.898145,-1.240286,20.845874,-54.833035,57.120000
-1.841580,-1.365822,20.321345,-53.654713,57.130000
-1.802563,-1.495960,19.812304,-52.526057,57.140000
-1.779889,-1.631312,19.318570,-51.445640,57.150000
-1.772537,-1.772657,18.840022,-50.412185,57.160000
-1.779662,-1.920916,18.376603,-49.424589,57.170000
-1.800593,-2.077135,17.928323,-48.481928,57.180000
-1.834831,-2.242478,17.495268,-47.583463,57.190000
-1.882037,-2.418214,17.077604,-46.728648,57.200000
-1.942032,-2.605715,16.675589,-45.917130,57.210000
-2.014790,-2.806455,16.289587,-45.148753,57.220000
-2.100430,-3.022008,15.920082,-44.423567,57.230000
-2.199217,-3.254051,15.567700,-43.741832,57.240000
-2.311554,-3.504364,15.233224,-43.104031,57.250000
-2.437981,-3.774831,14.917631,-42.510888,57.260000
-2.579170,-4.067438,14.622115,-41.963389,57.270000
-2.735923,-4.384269,14.348128,-41.462809,57.280000
-2.909169,-4.727500,14.097420,-41.010755,57.290000
-3.099959,-5.099378,13.872090,-40.609210,57.300000
-3.309461,-5.502203,13.674640,-40.260600,57.310000
-3.538950,-5.938288,13.508036,-39.967867,57.320000
-3.789801,-6.409911,13.375782,-39.734572,57.330000
-4.063469,-6.919245,13.281988,-39.565009,57.340000
-4.361468,-7.468263,13.231456,-39.464354,57.350000
-4.685343,-8.058611,13.229755,-39.438836,57.360000
-5.036625,-8.691450,13.283303,-39.495949,57.370000
-5.416779,-9.367247,13.399423,-39.644681,57.380000
-5.827129,-10.085517,13.586393,-39.895786,57.390000
-6.268772,-10.844504,13.853441,-40.262056,57.400000
-6.742453,-11.640807,14.210691,-40.758599,57.410000
-7.248429,-12.468938,14.669018,-41.403071,57.420000
-7.786287,-13.320832,15.239778,-42.215806,57.430000
-8.354742,-14.185327,15.934385,-43.219762,57.440000
-8.951396,-15.047655,16.763680,-44.440170,57.450000
-9.572483,-15.889010,17.737062,-45.903730,57.460000
-10.212600,-16.686276,18.861367,-47.637193,57.470000
-10.864446,-17.412044,20.139474,-49.665160,57.480000
-11.518617,-18.035060,21.568726,-52.006965,57.490000
-12.163481,-18.521245,23.139264,-54.672660,57.500000
-12.785200,-18.835411,24.832490,-57.658274,57.510000
-13.367948,-18.943722,26.619945,-60.940837,57.520000
-13.894374,-18.816812,28.462958,-64.473982,57.530000
-14.346343,-18.433308,30.313405,-68.185210,57.540000
-14.705938,-17.783299,32.115834,-71.976005,57.550000
-14.956680,-16.871151,33.810990,-75.725733,57.560000
-15.084830,-15.717015,35.340484,-79.299657,57.570000
-15.080634,-14.356520,36.652013,-82.560392,57.580000
-14.939317,-12.838430,37.704318,-85.381162,57.590000
-14.661675,-11.220493,38.470982,-87.658508,57.600000
-14.254142,-9.564103,38.942393,-89.322021,57.610000
-13.728330,-7.928694,39.125546,-90.339361,57.620000
-13.100104,-6.366784,39.041858,-90.715968,57.630000
-12.388329,-4.920399,38.723531,-90.490098,57.640000
-11.613485,-3.619226,38.209254,-89.724750,57.650000
-10.796321,-2.480450,37.539992,-88.498333,57.660000
-9.956684,-1.509944,36.755451,-86.895774,57.670000
-9.112626,-0.704310,35.891532,-85.001179,57.680000
-8.279805,-0.053289,34.978831,-82.892574,57.690000
-7.471180,0.457867,34.042078,-80.638708,57.700000
-6.696938,0.846328,33.100259,-78.297629,57.710000
-5.964617,1.130039,32.167203,-75.916542,57.720000
-5.279342,1.326524,31.252397,-73.532520,57.730000
-4.644134,1.452103,30.361862,-71.173677,57.740000
-4.060254,1.521444,29.498992,-68.860527,57.750000
-3.527533,1.547355,28.665278,-66.607341,57.760000
-3.044693,1.540770,27.860906,-64.423408,57.770000
-2.609624,1.510835,27.085219,-62.314133,57.780000
-2.219626,1.465060,26.337068,-60.281968,57.790000
-1.871612,1.409514,25.615048,-58.327175,57.800000
-1.562276,1.349014,24.917673,-56.448442,57.810000
-1.288218,1.287321,24.243477,-54.643363,57.820000
-1.046049,1.227314,23.591078,-52.908818,57.830000
-0.832465,1.171150,22.959208,-51.241254,57.840000
-0.644299,1.120407,22.346729,-49.636902,57.850000
-0.478559,1.076202,21.752628,-48.091929,57.860000
-0.332450,1.039292,21.176009,-46.602550,57.870000
-0.203384,1.010170,20.616084,-45.165104,57.880000
-0.088982,0.989125,20.072158,-43.776098,57.890000
0.012927,0.976313,19.543616,-42.432238,57.900000
0.104321,0.971797,19.029913,-41.130439,57.910000
0.186990,0.975593,18.530562,-39.867828,57.920000
0.262554,0.987699,18.045127,-38.641733,57.930000
0.332483,1.008119,17.573218,-37.449677,57.940000
0.398103,1.036889,17.114482,-36.289360,57.950000
0.460623,1.074088,16.668602,-35.158640,57.960000
0.521147,1.119855,16.235296,-34.055517,57.970000
0.580689,1.174396,15.814314,-32.978116,57.980000
0.640191,1.237999,15.405438,-31.924665,57.990000
0.700537,1.311035,15.008486,-30.893481,58.000000
0.762564,1.393971,14.623312,-29.882953,58.010000
0.827083,1.487374,14.249808,-28.891523,58.020000
0.894884,1.591918,13.887913,-27.917676,58.030000
0.966752,1.708392,13.537616,-26.959918,58.040000
1.043478,1.837705,13.198965,-26.016769,58.050000
1.125871,1.980898,12.872074,-25.086744,58.060000
1.214768,2.139145,12.557138,-24.168339,58.070000
1.311046,2.313771,12.254444,-23.260015,58.080000
1.415631,2.506252,11.964390,-22.360186,58.090000
1.529510,2.718232,11.687502,-21.467191,58.100000
1.653740,2.951525,11.424464,-20.579282,58.110000
1.789460,3.208131,11.176142,-19.694594,58.120000
1.937900,3.490236,10.943622,-18.811115,58.130000
2.100388,3.800224,10.728255,-17.926652,58.140000
2.278365,4.140671,10.531699,-17.038781,58.150000
2.473388,4.514348,10.355990,-16.144794,58.160000
2.687139,4.924206,10.203602,-15.241625,58.170000
2.921426,5.373351,10.077535,-14.325758,58.180000
3.178191,5.865013,9.981411,-13.393114,58.190000
3.459499,6.402481,9.919580,-12.438904,58.200000
3.767532,6.989021,9.897245,-11.457442,58.210000
4.104570,7.627756,9.920598,-10.441914,58.220000
4.472958,8.321493,9.996967,-9.384089,58.230000
4.875063,9.072500,10.134960,-8.273965,58.240000
5.313202,9.882205,10.344611,-7.099340,58.250000
5.789554,10.750802,10.637495,-5.845307,58.260000
6.306029,11.676755,11.026789,-4.493692,58.270000
6.864099,12.656183,11.527254,-3.022441,58.280000
7.464586,13.682124,12.155072,-1.405035,58.290000
8.107388,14.743674,12.927480,0.389979,58.300000
8.791145,15.825057,13.862121,2.399174,58.310000
9.512853,16.904674,14.976013,4.663902,58.320000
10.267420,17.954270,16.284069,7.229118,58.330000
11.047205,18.938395,17.797084,10.140949,58.340000
11.841572,19.814422,19.519207,13.442624,58.350000
12.636521,20.533430,21.445018,17.168450,58.360000
13.414506,21.042279,23.556471,21.335822,58.370000
14.154526,21.287125,25.820204,25.935792,58.380000
14.832613,21.218400,28.185890,30.923479,58.390000
15.422822,20.796984,30.586418,36.210439,58.400000
15.898722,20.000780,32.940591,41.661706,58.410000
16.235362,18.830512,35.158703,47.100046,58.420000
16.411497,17.313304,37.150665,52.318867,58.430000
16.411779,15.502795,38.835584,57.102951,58.440000
16.228564,13.475134,40.151064,61.253651,58.450000
15.862971,11.321266,41.060250,64.613206,58.460000
15.324977,9.136885,41.555085,67.082635,58.470000
14.632525,7.012084,41.655161,68.629376,58.480000
13.809791,5.022737,41.402706,69.283859,58.490000
12.884949,3.225011,40.855095,69.127243,58.500000
11.887792,1.653461,40.076675,68.274329,58.510000
10.847561,0.322283,39.131450,66.855918,58.520000
9.791214,-0.771267,38.077616,65.003798,58.530000
8.742242,-1.642428,36.964281,62.839979,58.540000
7.720029,-2.314429,35.830186,60.470387,58.550000
6.739681,-2.814565,34.703926,57.982294,58.560000
5.812196,-3.171157,33.605127,55.444420,58.570000
4.944873,-3.411455,32.546068,52.908629,58.580000
4.141827,-3.560344,31.533394,50.412395,58.590000
3.404557,-3.639705,30.569686,47.981449,58.600000
2.732490,-3.668221,29.654781,45.632271,58.610000
2.123483,-3.661476,28.786807,43.374270,58.620000
1.574253,-3.632218,27.962949,41.211591,58.630000
1.080738,-3.590707,27.179991,39.144564,58.640000
0.638394,-3.545074,26.434668,37.170836,58.650000
0.242423,-3.501679,25.723894,35.286242,58.660000
-0.112048,-3.465431,25.044877,33.485449,58.670000
-0.429839,-3.440073,24.395183,31.762446,58.680000
-0.715618,-3.428430,23.772747,30.110884,58.690000
-0.973846,-3.432611,23.175861,28.524328,58.700000
-1.208728,-3.454187,22.603153,26.996420,58.710000
-1.424202,-3.494333,22.053555,25.520992,58.720000
-1.623927,-3.553942,21.526276,24.092126,58.730000
-1.811288,-3.633726,21.020773,22.704186,58.740000
-1.989413,-3.734285,20.536735,21.351827,58.750000
-2.161184,-3.856173,20.074063,20.029976,58.760000
-2.329262,-3.999938,19.632866,18.733813,58.770000
-2.496108,-4.166162,19.213453,17.458732,58.780000
-2.664006,-4.355482,18.816339,16.200301,58.790000
-2.835089,-4.568608,18.442256,14.954212,58.800000
-3.011356,-4.806327,18.092160,13.716229,58.810000
-3.194695,-5.069503,17.767257,12.482133,58.820000
-3.386901,-5.359068,17.469023,11.247656,58.830000
-3.589687,-5.676003,17.199234,10.008419,58.840000
-3.804701,-6.021310,16.959993,8.759856,58.850000
-4.033527,-6.395977,16.753776,7.497137,58.860000
-4.277689,-6.800918,16.583456,6.215078,58.870000
-4.538648,-7.236917,16.452353,4.908049,58.880000
-4.817790,-7.704535,16.364263,3.569864,58.890000
-5.116410,-8.204011,16.323493,2.193667,58.900000
-5.435677,-8.735130,16.334882,0.771812,58.910000
-5.776606,-9.297074,16.403808,-0.704263,58.920000
-6.139997,-9.888235,16.536173,-2.244161,58.930000
-6.526375,-10.506009,16.738349,-3.858628,58.940000
-6.935912,-11.146559,17.017083,-5.559628,58.950000
-7.368325,-11.804557,17.379340,-7.360352,58.960000
-7.822771,-12.472916,17.832064,-9.275138,58.970000
-8.297714,-13.142532,18.381852,-11.319239,58.980000
-8.790795,-13.802065,19.034511,-13.508398,58.990000
-9.298683,-14.437783,19.794498,-15.858160,59.000000
-9.816939,-15.033538,20.664250,-18.382849,59.010000
-10.339900,-15.570918,21.643398,-21.094181,59.020000
-10.860595,-16.029635,22.727943,-23.999484,59.030000
-11.370719,-16.388212,23.909426,-27.099575,59.040000
-11.860700,-16.625007,25.174226,-30.386441,59.050000
-12.319859,-16.719557,26.503106,-33.840947,59.060000
-12.736710,-16.654207,27.871143,-37.430958,59.070000
-13.099387,-16.415885,29.248204,-41.110282,59.080000
-13.396201,-15.997837,30.600036,-44.818921,59.090000
-13.616300,-15.401056,31.889993,-48.484953,59.100000
-13.750371,-14.635159,33.081305,-52.028202,59.110000
-13.791326,-13.718477,34.139654,-55.365467,59.120000
-13.734889,-12.677236,35.035744,-58.416773,59.130000
-13.580005,-11.543861,35.747508,-61.111783,59.140000
-13.329006,-10.354592,36.261622,-63.395387,59.150000
-12.987527,-9.146724,36.574099,-65.231645,59.160000
-12.564154,-7.955880,36.689927,-66.605522,59.170000
-12.069870,-6.813644,36.621854,-67.522338,59.180000
-11.517347,-5.745858,36.388571,-68.005238,59.190000
-10.920194,-4.771685,36.012607,-68.091326,59.200000
-10.292215,-3.903434,35.518246,-67.827172,59.210000
-9.646757,-3.147016,34.929705,-67.264373,59.220000
-8.996185,-2.502843,34.269722,-66.455669,59.230000
-8.351506,-1.966965,33.558611,-65.451896,59.240000
-7.722141,-1.532265,32.813753,-64.299853,59.250000
-7.115830,-1.189578,32.049454,-63.041031,59.260000
-6.538644,-0.928658,31.277064,-61.711051,59.270000
-5.995083,-0.738947,30.505279,-60.339638,59.280000
-5.488222,-0.610148,29.740519,-58.950947,59.290000
-5.019891,-0.532621,28.987339,-57.564115,59.300000
-4.590872,-0.497620,28.248821,-56.193907,59.310000
-4.201091,-0.497425,27.526923,-54.851389,59.320000
-3.849793,-0.525376,26.822778,-53.544574,59.330000
-3.535716,-0.575853,26.136931,-52.279012,59.340000
-3.257229,-0.644212,25.469527,-51.058303,59.350000
-3.012459,-0.726705,24.820454,-49.884545,59.360000
-2.799394,-0.820383,24.189447,-48.758701,59.370000
-2.615967,-0.923001,23.576159,-47.680906,59.380000
-2.460125,-1.032922,22.980217,-46.650710,59.390000
-2.329880,-1.149036,22.401250,-45.667277,59.400000
-2.223350,-1.270674,21.838918,-44.729536,59.410000
-2.138787,-1.397546,21.292919,-43.836300,59.420000
-2.074599,-1.529680,20.763002,-42.986356,59.430000
-2.029358,-1.667368,20.248973,-42.178531,59.440000
-2.001814,-1.811131,19.750696,-41.411742,59.450000
-1.990894,-1.961683,19.268101,-40.685031,59.460000
-1.995703,-2.119901,18.801185,-39.997589,59.470000
-2.015523,-2.286811,18.350022,-39.348775,59.480000
-2.049807,-2.463565,17.914766,-38.738125,59.490000
-2.098176,-2.651438,17.495663,-38.165366,59.500000
-2.160414,-2.851815,17.093062,-37.630420,59.510000
-2.236463,-3.066186,16.707432,-37.133412,59.520000
-2.326415,-3.296147,16.339373,-36.674683,59.530000
-2.430514,-3.543394,15.989644,-36.254796,59.540000
-2.549143,-3.809720,15.659183,-35.874556,59.550000
-2.682826,-4.097015,15.349139,-35.535029,59.560000
-2.832222,-4.407254,15.060902,-35.237570,59.570000
-2.998116,-4.742494,14.796146,-34.983853,59.580000
-3.181421,-5.104852,14.556871,-34.775925,59.590000
-3.383164,-5.496484,14.345454,-34.616251,59.600000
-3.604480,-5.919550,14.164706,-34.507793,59.610000
-3.846602,-6.376166,14.017933,-34.454097,59.620000
-4.110841,-6.868338,13.909006,-34.459393,59.630000
-4.398565,-7.397876,13.842427,-34.528732,59.640000
-4.711170,-7.966274,13.823404,-34.668139,59.650000
-5.050040,-8.574568,13.857916,-34.884790,59.660000
-5.416499,-9.223143,13.952764,-35.187225,59.670000
-5.811737,-9.911502,14.115610,-35.585570,59.680000
-6.236732,-10.637979,14.354971,-36.091780,59.690000
-6.692139,-11.399404,14.680166,-36.719870,59.700000
-7.178162,-12.190706,15.101177,-37.486102,59.710000
-7.694393,-13.004484,15.628416,-38.409090,59.720000
-8.239626,-13.830542,16.272338,-39.509736,59.730000
-8.811648,-14.655441,17.042890,-40.810906,59.740000
-9.407002,-15.462110,17.948744,-42.336726,59.750000
-10.020753,-16.229602,18.996310,-44.111346,59.760000
-10.646249,-16.933090,20.188527,-46.157044,59.770000
-11.274936,-17.544227,21.523461,-48.491549,59.780000
-11.896238,-18.031994,22.992846,-51.124587,59.790000
-12.497560,-18.364148,24.580687,-54.053789,59.800000
-13.064460,-18.509308,26.262217,-57.260332,59.810000
-13.581032,-18.439640,28.003456,-60.704984,59.820000
-14.030531,-18.133932,29.761706,-64.325422,59.830000
-14.396233,-17.580701,31.487197,-68.035839,59.840000
-14.662496,-16.780849,33.125960,-71.729688,59.850000
-14.815920,-15.749287,34.623766,-75.285967,59.860000
-14.846493,-14.515080,35.930680,-78.578669,59.870000
-14.748545,-13.119829,37.005573,-81.488204,59.880000
-14.521385,-11.614404,37.819830,-83.912895,59.890000
-14.169498,-10.054467,38.359596,-85.778473,59.900000
-13.702272,-8.495506,38.626202,-87.043873,59.910000
-13.133280,-6.988194,38.634776,-87.702489,59.920000
-12.479243,-5.574766,38.411410,-87.779122,59.930000
-11.758804,-4.286823,37.989510,-87.323710,59.940000
-10.991295,-3.144641,37.405988,-86.403364,59.950000
-10.195607,-2.157795,36.697866,-85.094256,59.960000
-9.389289,-1.326692,35.899653,-83.474503,59.970000
-8.587897,-0.644606,35.041631,-81.618707,59.980000
-7.804606,-0.099811,34.149002,-79.594320,59.990000
-7.050064,0.322446,33.241737,-77.459673,60.000000
-6.332419,0.638304,32.334912,-75.263329,60.010000
-5.657496,0.864036,31.439336,-73.044349,60.020000
-5.029046,1.015171,30.562306,-70.833134,60.030000
-4.449045,1.105944,29.708367,-68.652547,60.040000
-3.918003,1.148999,28.879998,-66.519124,60.050000
-3.435257,1.155288,28.078206,-64.444239,60.060000
-2.999250,1.134091,27.302994,-62.435167,60.070000
-2.607763,1.093121,26.553730,-60.495997,60.080000
-2.258126,1.038678,25.829408,-58.628409,60.090000
-1.947385,0.975812,25.128840,-56.832303,60.100000
-1.672441,0.908501,24.450782,-55.106305,60.110000
-1.430154,0.839813,23.794012,-53.448168,60.120000
-1.217431,0.772061,23.157377,-51.855081,60.130000
-1.031283,0.706935,22.539816,-50.323904,60.140000
-0.868870,0.645627,21.940369,-48.851348,60.150000
-0.727528,0.588930,21.358172,-47.434094,60.160000
-0.604789,0.537323,20.792454,-46.068895,60.170000
-0.498385,0.491050,20.242524,-44.752627,60.180000
-0.406248,0.450176,19.707762,-43.482331,60.190000
-0.326510,0.414635,19.187608,-42.255239,60.200000
-0.257490,0.384275,18.681553,-41.068777,60.210000
-0.197685,0.358885,18.189131,-39.920568,60.220000
-0.145756,0.338225,17.709909,-38.808427,60.230000
-0.100517,0.322039,17.243487,-37.730348,60.240000
-0.060917,0.310078,16.789487,-36.684495,60.250000
-0.026029,0.302104,16.347554,-35.669184,60.260000
0.004965,0.297903,15.917350,-34.682872,60.270000
0.032784,0.297290,15.498553,-33.724141,60.280000
0.058064,0.300110,15.090855,-32.791682,60.290000
0.081369,0.306246,14.693960,-31.884285,60.300000
0.103197,0.315619,14.307583,-31.000826,60.310000
0.123994,0.328187,13.931451,-30.140254,60.320000
0.144162,0.343950,13.565300,-29.301584,60.330000
0.164068,0.362947,13.208877,-28.483885,60.340000
0.184046,0.385260,12.861938,-27.686274,60.350000
0.204412,0.411012,12.524248,-26.907905,60.360000
0.225463,0.440372,12.195585,-26.147968,60.370000
0.247488,0.473550,11.875734,-25.405678,60.380000
0.270770,0.510807,11.564491,-24.680272,60.390000
0.295590,0.552450,11.261665,-23.971006,60.400000
0.322239,0.598841,10.967077,-23.277146,60.410000
0.351012,0.650395,10.680561,-22.597967,60.420000
0.382222,0.707588,10.401965,-21.932750,60.430000
0.416199,0.770962,10.131157,-21.280774,60.440000
0.453297,0.841125,9.868020,-20.641319,60.450000
0.493897,0.918765,9.612461,-20.013655,60.460000
0.538414,1.004652,9.364412,-19.397044,60.470000
0.587302,1.099649,9.123837,-18.790733,60.480000
0.641057,1.204718,8.890730,-18.193951,60.490000
0.700225,1.320935,8.665131,-17.605904,60.500000
0.765409,1.449495,8.447127,-17.025769,60.510000
0.837275,1.591731,8.236867,-16.452690,60.520000
0.916558,1.749124,8.034568,-15.885768,60.530000
1.004074,1.923315,7.840538,-15.324054,60.540000
1.100723,2.116128,7.655186,-14.766541,60.550000
1.207504,2.329579,7.479050,-14.212144,60.560000
1.325525,2.565899,7.312822,-13.659691,60.570000
1.456008,2.827548,7.157385,-13.107899,60.580000
1.600306,3.117233,7.013847,-12.555347,60.590000
1.759916,3.437924,6.883599,-12.000442,60.600000
1.936484,3.792865,6.768372,-11.441373,60.610000
2.131825,4.185584,6.670308,-10.876057,60.620000
2.347930,4.619893,6.592057,-10.302053,60.630000
2.586975,5.099877,6.536876,-9.716469,60.640000
2.851333,5.629867,6.508758,-9.115821,60.650000
3.143570,6.214387,6.512587,-8.495858,60.660000
3.466447,6.858076,6.554306,-7.851330,60.670000
3.822903,7.565553,6.641122,-7.175684,60.680000
4.216028,8.341236,6.781731,-6.460673,60.690000
4.649021,9.189066,6.986558,-5.695846,60.700000
5.125110,10.112137,7.268010,-4.867921,60.710000
5.647453,11.112190,7.640716,-3.959993,60.720000
